START_ID,END_ID,TYPE
Zurich_en_b58,PERSON_alb,MENTIONS
Zurich_en_b58,PERSON_panorama,MENTIONS
Zurich_en_b58,GPE_zurichberg,MENTIONS
Zurich_en_b58,DATE_1901,MENTIONS
Zurich_en_b58,DATE_1907,MENTIONS
Zurich_en_b58,GPE_zurich,MENTIONS
Zurich_en_b58,DATE_1908,MENTIONS
Zurich_en_b58,DATE_1905,MENTIONS
Zurich_en_b58,GPE_zurich,MENTIONS
Zurich_en_b58,GPE_zurich,MENTIONS
Zurich_en_b58,DATE_1893,MENTIONS
Zurich_en_b58,ORG_lasius,MENTIONS
Zurich_en_b58,GPE_st_verena,MENTIONS
Zurich_en_b58,GPE_zurich,MENTIONS
Zurich_en_b58,GPE_zurich,MENTIONS
Zurich_en_b58,PERSON_leo,MENTIONS
Zurich_en_b58,GPE_zurich,MENTIONS
Zurich_en_b58,DATE_1897,MENTIONS
Zurich_en_b58,PERSON_künzli,MENTIONS
Zurich_en_b58,GPE_zurich,MENTIONS
Zurich_en_b58,DATE_1898,MENTIONS
Zurich_en_b58,PERSON_h_guide,MENTIONS
Zurich_en_b58,ORG_the_university_of_zurich,MENTIONS
Zurich_en_b58,DATE_1908,MENTIONS
Zurich_en_b59,GPE_zurich,MENTIONS
Zurich_en_b59,PERSON_bauschänzli,MENTIONS
Zurich_en_b61,GPE_zurich,MENTIONS
Zurich_en_b61,GPE_canton,MENTIONS
Zurich_en_b63,DATE_1900,MENTIONS
Zurich_en_b63,GPE_zurich,MENTIONS
Zurich_en_b63,GPE_canton,MENTIONS
Zurich_en_b63,NORP_swiss,MENTIONS
Zurich_en_b63,NORP_catholics,MENTIONS
Zurich_en_b63,NORP_french,MENTIONS
Zurich_en_b63,NORP_italian,MENTIONS
Zurich_en_b64,GPE_zurich,MENTIONS
Zurich_en_b65,DATE_1893,MENTIONS
Zurich_en_b65,DATE_1899_1900,MENTIONS
Zurich_en_b65,DATE_1902,MENTIONS
Zurich_en_b65,DATE_the_end_of_1906,MENTIONS
Zurich_en_b65,DATE_1908,MENTIONS
Zurich_en_b65,NORP_italian,MENTIONS
Zurich_en_b65,DATE_the_winter_months,MENTIONS
Zurich_en_b66,DATE_1907,MENTIONS
Zurich_en_b66,DATE_1913,MENTIONS
Zurich_en_b67,DATE_1907,MENTIONS
Zurich_en_b67,GPE_zurich,MENTIONS
Zurich_en_b67,GPE_switzerland,MENTIONS
Zurich_en_b68,DATE_between_1898_and_1903,MENTIONS
Zurich_en_b68,DATE_1899,MENTIONS
Zurich_en_b68,DATE_1901,MENTIONS
Zurich_en_b68,DATE_1905,MENTIONS
Zurich_en_b68,DATE_1901,MENTIONS
Zurich_en_b68,DATE_1906_25_23,MENTIONS
Zurich_en_b68,DATE_1907,MENTIONS
Zurich_en_b68,DATE_mid_year,MENTIONS
Zurich_en_b68,DATE_1907,MENTIONS
Zurich_en_b69,GPE_zurich,MENTIONS
Zurich_en_b69,GPE_stadthausquai,MENTIONS
Zurich_en_b70,DATE_one_year,MENTIONS
Zurich_en_b70,DATE_the_normal_year_1906,MENTIONS
Zurich_en_b70,DATE_annual,MENTIONS
Zurich_en_b71,DATE_annual,MENTIONS
Zurich_en_b72,DATE_the_beginning_of_april_or_october,MENTIONS
Zurich_en_b72,GPE_cologne,MENTIONS
Zurich_en_b72,GPE_dresden,MENTIONS
Zurich_en_b72,GPE_nuremberg,MENTIONS
Zurich_en_b72,NORP_german,MENTIONS
Zurich_en_b72,DATE_1895,MENTIONS
Zurich_en_b72,DATE_1906,MENTIONS
Zurich_en_b72,DATE_more_than_two_months,MENTIONS
Zurich_en_b72,DATE_1893,MENTIONS
Zurich_en_b72,DATE_1905,MENTIONS
Zurich_en_b73,DATE_the_year_1908,MENTIONS
Zurich_en_b73,DATE_1902,MENTIONS
Zurich_en_b73,NORP_italians,MENTIONS
Zurich_en_b73,DATE_the_previous_year,MENTIONS
Zurich_en_b73,NORP_italian,MENTIONS
Zurich_en_b73,DATE_1893,MENTIONS
Zurich_en_b74,DATE_1901,MENTIONS
Zurich_en_b74,DATE_years,MENTIONS
Zurich_en_b74,PERSON_german_reich,MENTIONS
Zurich_en_b74,DATE_recent_years,MENTIONS
Zurich_en_b74,DATE_1907,MENTIONS
Zurich_en_b74,GPE_zurich,MENTIONS
Zurich_en_b75,DATE_1905,MENTIONS
Zurich_en_b75,NORP_germans,MENTIONS
Zurich_en_b75,NORP_italians,MENTIONS
Zurich_en_b75,GPE_austria,MENTIONS
Zurich_en_b75,GPE_russia,MENTIONS
Zurich_en_b75,GPE_france,MENTIONS
Zurich_en_b75,GPE_zurich,MENTIONS
Zurich_en_b75,NORP_swiss,MENTIONS
Zurich_en_b75,DATE_1905,MENTIONS
Zurich_en_b76,GPE_zurich,MENTIONS
Zurich_en_b76,NORP_gemüsemarkt,MENTIONS
Zurich_en_b76,GPE_st_peter_s_church,MENTIONS
Zurich_en_b77,DATE_recent_years,MENTIONS
Zurich_en_b77,GPE_zurich,MENTIONS
Zurich_en_b77,NORP_swiss,MENTIONS
Zurich_en_b78,DATE_june_1906,MENTIONS
Zurich_en_b78,DATE_1907,MENTIONS
Zurich_en_b78,DATE_1907,MENTIONS
Zurich_en_b78,GPE_zurich,MENTIONS
Zurich_en_b78,DATE_1899,MENTIONS
Zurich_en_b79,DATE_1833,MENTIONS
Zurich_en_b79,DATE_1893,MENTIONS
Zurich_en_b79,DATE_1893,MENTIONS
Zurich_en_b79,DATE_1770,MENTIONS
Zurich_en_b80,DATE_1901,MENTIONS
Zurich_en_b80,DATE_1900,MENTIONS
Zurich_en_b80,DATE_around_1900,MENTIONS
Zurich_en_b81,GPE_zurich,MENTIONS
Zurich_en_b82,DATE_1809,MENTIONS
Zurich_en_b82,GPE_zurich,MENTIONS
Zurich_en_b82,DATE_today,MENTIONS
Zurich_en_b83,DATE_1906,MENTIONS
Zurich_en_b83,GPE_zurich,MENTIONS
Zurich_en_b84,DATE_1906,MENTIONS
Zurich_en_b86,GPE_zurich,MENTIONS
Zurich_en_b86,GPE_canton,MENTIONS
Zurich_en_b86,GPE_zurich,MENTIONS
Zurich_en_b86,PERSON_wolff,MENTIONS
Zurich_en_b86,PERSON_h_zurich_s,MENTIONS
Zurich_en_b86,GPE_zurich_6_1906,MENTIONS
Zurich_en_b86,DATE_annual,MENTIONS
Zurich_en_b86,DATE_1907,MENTIONS
Zurich_en_b86,GPE_zurich,MENTIONS
Zurich_en_b86,DATE_1908,MENTIONS
Zurich_en_b86,GPE_zurich,MENTIONS
Zurich_en_b86,DATE_10_1908,MENTIONS
Zurich_en_b86,PERSON_wolff,MENTIONS
Zurich_en_b86,PERSON_h_lecture,MENTIONS
Zurich_en_b86,GPE_zurich,MENTIONS
Zurich_en_b86,ORG_the_statistical_and_economic_society,MENTIONS
Zurich_en_b86,GPE_canton,MENTIONS
Zurich_en_b86,GPE_zurich,MENTIONS
Zurich_en_b86,DATE_january_1908,MENTIONS
Zurich_en_b87,PERSON_hygienic_conditions,MENTIONS
Zurich_en_b88,ORG_limmat,MENTIONS
Zurich_en_b88,PERSON_sihl,MENTIONS
Zurich_en_b88,DATE_1344,MENTIONS
Zurich_en_b88,PERSON_zum_schwert,MENTIONS
Zurich_en_b88,PERSON_hardturm,MENTIONS
Zurich_en_b88,DATE_1553,MENTIONS
Zurich_en_b88,ORG_fraumünster,MENTIONS
Zurich_en_b88,DATE_1556,MENTIONS
Zurich_en_b88,ORG_limmat,MENTIONS
Zurich_en_b89,PERSON_sihl,MENTIONS
Zurich_en_b89,PERSON_platzspitz,MENTIONS
Zurich_en_b89,DATE_1404,MENTIONS
Zurich_en_b89,DATE_1512,MENTIONS
Zurich_en_b89,GPE_weinplatz,MENTIONS
Zurich_en_b89,PERSON_kornhausplatz,MENTIONS
Zurich_en_b89,DATE_1580,MENTIONS
Zurich_en_b89,DATE_1585,MENTIONS
Zurich_en_b89,DATE_1740,MENTIONS
Zurich_en_b89,DATE_1814,MENTIONS
Zurich_en_b89,DATE_today,MENTIONS
Zurich_en_b89,DATE_1908,MENTIONS
Zurich_en_b90,DATE_july_8_1817,MENTIONS
Zurich_en_b90,DATE_january_29_1854,MENTIONS
Zurich_en_b90,DATE_february_25_1882,MENTIONS
Zurich_en_b90,DATE_february_25_1891,MENTIONS
Zurich_en_b90,DATE_march_1909,MENTIONS
Zurich_en_b90,ORG_limmat,MENTIONS
Zurich_en_b90,ORG_limmat_and_schanzengraben,MENTIONS
Zurich_en_b90,DATE_june_15_1876,MENTIONS
Zurich_en_b90,DATE_february_25_1891,MENTIONS
Zurich_en_b90,LOC_lake_area,MENTIONS
Zurich_en_b90,PERSON_km²,MENTIONS
Zurich_en_b90,PERSON_km²,MENTIONS
Zurich_en_b91,GPE_zurich,MENTIONS
Zurich_en_b92,GPE_zurich,MENTIONS
Zurich_en_b92,ORG_limmat,MENTIONS
Zurich_en_b92,ORG_schanzengraben,MENTIONS
Zurich_en_b92,DATE_annually,MENTIONS
Zurich_en_b92,DATE_1907,MENTIONS
Zurich_en_b92,DATE_bad_summer,MENTIONS
Zurich_en_b92,DATE_1906_343_816,MENTIONS
Zurich_en_b92,DATE_winter,MENTIONS
Zurich_en_b92,DATE_winter,MENTIONS
Zurich_en_b92,DATE_annual,MENTIONS
Zurich_en_b92,ORG_bürkliplatz_for_air_baths,MENTIONS
Zurich_en_b93,WORK_OF_ART_lindenhof,MENTIONS
Zurich_en_b93,NORP_roman,MENTIONS
Zurich_en_b93,PERSON_geissberg,MENTIONS
Zurich_en_b93,PERSON_platzspitz,MENTIONS
Zurich_en_b93,PERSON_sihlhölzli,MENTIONS
Zurich_en_b93,PERSON_heimplatz,MENTIONS
Zurich_en_b93,LOC_stadelhoferplatz,MENTIONS
Zurich_en_b93,GPE_belvoirpark,MENTIONS
Zurich_en_b93,PERSON_quaibrücke,MENTIONS
Zurich_en_b93,GPE_zurichhorn,MENTIONS
Zurich_en_b93,PERSON_rudolf_koller,MENTIONS
Zurich_en_b93,DATE_may_24_1908,MENTIONS
Zurich_en_b94,GPE_zurich,MENTIONS
Zurich_en_b94,GPE_zurichhorn,MENTIONS
Zurich_en_b95,ORG_limmatplatz_rotwand,MENTIONS
Zurich_en_b95,DATE_winter,MENTIONS
Zurich_en_b96,DATE_1905,MENTIONS
Zurich_en_b96,PERSON_dolder,MENTIONS
Zurich_en_b96,PERSON_zurichberg,MENTIONS
Zurich_en_b96,PERSON_uetliberg,MENTIONS
Zurich_en_b96,GPE_zurichberg,MENTIONS
Zurich_en_b96,GPE_käferberg,MENTIONS
Zurich_en_b96,PERSON_uetliberg,MENTIONS
Zurich_en_b96,ORG_the_beautification_association_of_zurich,MENTIONS
Zurich_en_b96,ORG_surroundings,MENTIONS
Zurich_en_b96,DATE_the_early_1870s,MENTIONS
Zurich_en_b97,DATE_sundays,MENTIONS
Zurich_en_b97,NORP_manessebrünneli,MENTIONS
Zurich_en_b97,PERSON_grandmother_beech,MENTIONS
Zurich_en_b97,PERSON_battle_memorial,MENTIONS
Zurich_en_b97,DATE_1799,MENTIONS
Zurich_en_b97,GPE_sagentobel,MENTIONS
Zurich_en_b97,PERSON_stöckentobel,MENTIONS
Zurich_en_b97,PERSON_weidberg,MENTIONS
Zurich_en_b97,PERSON_uto,MENTIONS
Zurich_en_b97,DATE_winter,MENTIONS
Zurich_en_b98,ORG_the_black_forest,MENTIONS
Zurich_en_b98,LOC_vosges,MENTIONS
Zurich_en_b98,PERSON_jura,MENTIONS
Zurich_en_b98,ORG_hegau,MENTIONS
Zurich_en_b98,ORG_hoherstoffel_and_hohentwiel,MENTIONS
Zurich_en_b98,LOC_alps,MENTIONS
Zurich_en_b98,PERSON_uetliberg,MENTIONS
Zurich_en_b98,GPE_säntis,MENTIONS
Zurich_en_b98,PERSON_spelterini,MENTIONS
Zurich_en_b98,DATE_sunday,MENTIONS
Zurich_en_b98,PERSON_sihlwald,MENTIONS
Zurich_en_b99,GPE_zurich,MENTIONS
Zurich_en_b99,DATE_summer,MENTIONS
Zurich_en_b99,PERSON_hose,MENTIONS
Zurich_en_b99,ORG_limmat,MENTIONS
Zurich_en_b99,DATE_winter,MENTIONS
Zurich_en_b99,DATE_1907,MENTIONS
Zurich_en_b99,DATE_1907,MENTIONS
Zurich_en_b99,GPE_hardhüsligut,MENTIONS
Zurich_en_b100,GPE_zurich,MENTIONS
Zurich_en_b100,ORG_house,MENTIONS
Zurich_en_b100,PERSON_zum_rüden,MENTIONS
Zurich_en_b101,DATE_1909,MENTIONS
Zurich_en_b101,DATE_1907,MENTIONS
Zurich_en_b101,DATE_daily,MENTIONS
Zurich_en_b101,DATE_1906,MENTIONS
Zurich_en_b101,DATE_1906,MENTIONS
Zurich_en_b101,DATE_40,MENTIONS
Zurich_en_b101,GPE_switzerland,MENTIONS
Zurich_en_b102,DATE_1907,MENTIONS
Zurich_en_b102,DATE_daily,MENTIONS
Zurich_en_b102,DATE_the_year,MENTIONS
Zurich_en_b103,DATE_weekly,MENTIONS
Zurich_en_b103,DATE_the_year,MENTIONS
Zurich_en_b103,DATE_tuesdays,MENTIONS
Zurich_en_b103,DATE_fridays,MENTIONS
Zurich_en_b103,DATE_these_days,MENTIONS
Zurich_en_b103,NORP_bahnhofstrasse,MENTIONS
Zurich_en_b103,NORP_petersstrasse,MENTIONS
Zurich_en_b103,GPE_uraniastrasse,MENTIONS
Zurich_en_b103,GPE_sihlhofstrasse,MENTIONS
Zurich_en_b103,GPE_usteristrasse,MENTIONS
Zurich_en_b103,GPE_schweizergasse,MENTIONS
Zurich_en_b103,ORG_lintheschergasse,MENTIONS
Zurich_en_b103,NORP_schützengasse,MENTIONS
Zurich_en_b103,PERSON_rathausquai,MENTIONS
Zurich_en_b103,PERSON_rathausbrücke_hirschengraben,MENTIONS
Zurich_en_b103,GPE_stauffacherstrasse,MENTIONS
Zurich_en_b104,NORP_bahnhofstrasse,MENTIONS
Zurich_en_b104,DATE_1907,MENTIONS
Zurich_en_b104,NORP_bahnhofstrasse,MENTIONS
Zurich_en_b104,DATE_autumn,MENTIONS
Zurich_en_b104,DATE_mid_september,MENTIONS
Zurich_en_b104,DATE_mid_november,MENTIONS
Zurich_en_b104,GPE_uraniastrasse,MENTIONS
Zurich_en_b104,PERSON_hirschengraben,MENTIONS
Zurich_en_b104,DATE_1907,MENTIONS
Zurich_en_b104,DATE_16_to_48_fr,MENTIONS
Zurich_en_b104,PERSON_fr,MENTIONS
Zurich_en_b104,GPE_zurich,MENTIONS
Zurich_en_b104,GPE_bülach,MENTIONS
Zurich_en_b104,GPE_dielsdorf,MENTIONS
Zurich_en_b104,ORG_horgen,MENTIONS
Zurich_en_b104,NORP_aargau,MENTIONS
Zurich_en_b104,PERSON_zug,MENTIONS
Zurich_en_b104,GPE_alsace,MENTIONS
Zurich_en_b104,PRODUCT_rafzerfeld,MENTIONS
Zurich_en_b104,PERSON_schaffhausen,MENTIONS
Zurich_en_b104,DATE_around_christmas,MENTIONS
Zurich_en_b104,PERSON_hirschengraben,MENTIONS
Zurich_en_b104,DATE_christmas,MENTIONS
Zurich_en_b104,DATE_1907,MENTIONS
Zurich_en_b105,DATE_the_end_of_1907,MENTIONS
Zurich_en_b105,GPE_zurich,MENTIONS
Zurich_en_b105,GPE_canton,MENTIONS
Zurich_en_b105,GPE_zurich,MENTIONS
Zurich_en_b105,ORG_niederdorf,MENTIONS
Zurich_en_b105,ORG_zeughausstrasse_10,MENTIONS
Zurich_en_b105,DATE_45,MENTIONS
Zurich_en_b105,ORG_konradstrasse_11,MENTIONS
Zurich_en_b105,DATE_46,MENTIONS
Zurich_en_b105,GPE_zwinglistrasse,MENTIONS
Zurich_en_b105,DATE_34,MENTIONS
Zurich_en_b105,ORG_langstrasse_28,MENTIONS
Zurich_en_b106,ORG_the_women_s_association_for_temperance_and_public_welfare,MENTIONS
Zurich_en_b106,DATE_daily,MENTIONS
Zurich_en_b106,DATE_12_years_ago,MENTIONS
Zurich_en_b106,DATE_today,MENTIONS
Zurich_en_b106,DATE_annual,MENTIONS
Zurich_en_b107,WORK_OF_ART_zurichberg,MENTIONS
Zurich_en_b107,PERSON_zum_blauen,MENTIONS
Zurich_en_b107,ORG_seidenhof,MENTIONS
Zurich_en_b107,PERSON_zum_olivenbaum,MENTIONS
Zurich_en_b107,PERSON_karl_dem_grossen,MENTIONS
Zurich_en_b107,GPE_zurich,MENTIONS
Zurich_en_b108,GPE_zurich,MENTIONS
Zurich_en_b108,DATE_summer,MENTIONS
Zurich_en_b108,GPE_küchlifahrt,MENTIONS
Zurich_en_b108,NORP_nidelbad,MENTIONS
Zurich_en_b108,ORG_waid,MENTIONS
Zurich_en_b109,DATE_1430,MENTIONS
Zurich_en_b109,DATE_the_middle_of_the_19th_century,MENTIONS
Zurich_en_b109,PERSON_maß,MENTIONS
Zurich_en_b109,ORG_limmat,MENTIONS
Zurich_en_b109,GPE_schipfe,MENTIONS
Zurich_en_b109,ORG_schanzengraben,MENTIONS
Zurich_en_b109,PERSON_g_meyer_von_knonau,MENTIONS
Zurich_en_b109,PERSON_der_kanton_zürich,MENTIONS
Zurich_en_b109,DATE_1844,MENTIONS
Zurich_en_b109,DATE_1860,MENTIONS
Zurich_en_b109,DATE_1867,MENTIONS
Zurich_en_b109,PERSON_bürkli,MENTIONS
Zurich_en_b109,ORG_limmat,MENTIONS
Zurich_en_b109,ORG_mühlesteg,MENTIONS
Zurich_en_b111,DATE_1868,MENTIONS
Zurich_en_b111,GPE_polytechnic,MENTIONS
Zurich_en_b111,GPE_schmelzberg,MENTIONS
Zurich_en_b111,ORG_limmat,MENTIONS
Zurich_en_b111,PERSON_bauschanze,MENTIONS
Zurich_en_b112,DATE_daily,MENTIONS
Zurich_en_b112,DATE_1872,MENTIONS
Zurich_en_b112,ORG_platzspitz,MENTIONS
Zurich_en_b112,DATE_1870,MENTIONS
Zurich_en_b112,DATE_daily,MENTIONS
Zurich_en_b112,DATE_1875,MENTIONS
Zurich_en_b112,ORG_letten,MENTIONS
Zurich_en_b112,ORG_limmat,MENTIONS
Zurich_en_b112,ORG_drahtschmidli,MENTIONS
Zurich_en_b113,DATE_1879,MENTIONS
Zurich_en_b113,NORP_polytechnic,MENTIONS
Zurich_en_b113,PERSON_langensteinen,MENTIONS
Zurich_en_b113,DATE_today,MENTIONS
Zurich_en_b113,GPE_zurichberg,MENTIONS
Zurich_en_b114,DATE_1884,MENTIONS
Zurich_en_b114,GPE_zurich,MENTIONS
Zurich_en_b114,ORG_limmat,MENTIONS
Zurich_en_b114,PERSON_k_zehnder,MENTIONS
Zurich_en_b114,PERSON_h_v_wyss,MENTIONS
Zurich_en_b114,PERSON_cramer,MENTIONS
Zurich_en_b114,PERSON_heim,MENTIONS
Zurich_en_b115,ORG_schanzengraben_sihl,MENTIONS
Zurich_en_b115,PERSON_sihlquai,MENTIONS
Zurich_en_b115,PERSON_letten,MENTIONS
Zurich_en_b116,NORP_french,MENTIONS
Zurich_en_b117,DATE_1885,MENTIONS
Zurich_en_b117,DATE_1886,MENTIONS
Zurich_en_b118,GPE_zurich,MENTIONS
Zurich_en_b118,ORG_kreuzkirche,MENTIONS
Zurich_en_b118,GPE_neumünster,MENTIONS
Zurich_en_b119,DATE_1905,MENTIONS
Zurich_en_b119,PERSON_sihl,MENTIONS
Zurich_en_b119,PERSON_lorze,MENTIONS
Zurich_en_b120,ORG_the_church_of_enge,MENTIONS
Zurich_en_b121,DATE_the_1st_ice_age,MENTIONS
Zurich_en_b121,PERSON_sihl,MENTIONS
Zurich_en_b121,PERSON_lorze,MENTIONS
Zurich_en_b121,FAC_sihlsprung_menzingen,MENTIONS
Zurich_en_b121,PERSON_uto,MENTIONS
Zurich_en_b121,GPE_zurich,MENTIONS
Zurich_en_b121,GPE_canton,MENTIONS
Zurich_en_b121,ORG_nagelfluh,MENTIONS
Zurich_en_b121,PRODUCT_maxima,MENTIONS
Zurich_en_b121,ORG_minima_fluctuate,MENTIONS
Zurich_en_b122,PERSON_sihl,MENTIONS
Zurich_en_b122,PERSON_lorze,MENTIONS
Zurich_en_b122,PERSON_sihlbrugg,MENTIONS
Zurich_en_b122,GPE_albisgütli,MENTIONS
Zurich_en_b123,FAC_the_sihl_lorze,MENTIONS
Zurich_en_b123,DATE_1905,MENTIONS
Zurich_en_b123,DATE_january,MENTIONS
Zurich_en_b123,DATE_september,MENTIONS
Zurich_en_b123,DATE_december_4,MENTIONS
Zurich_en_b123,PERSON_lorze,MENTIONS
Zurich_en_b123,DATE_november_25_1902,MENTIONS
Zurich_en_b123,GPE_zurich,MENTIONS
Zurich_en_b123,DATE_the_next_few_years,MENTIONS
Zurich_en_b124,DATE_october_1_1906,MENTIONS
Zurich_en_b124,DATE_september_30_1907,MENTIONS
Zurich_en_b124,ORG_chf,MENTIONS
Zurich_en_b124,DATE_the_end_of_1907,MENTIONS
Zurich_en_b125,PERSON_bürkli,MENTIONS
Zurich_en_b125,DATE_1867,MENTIONS
Zurich_en_b125,DATE_today,MENTIONS
Zurich_en_b125,ORG_letten,MENTIONS
Zurich_en_b125,ORG_limmat,MENTIONS
Zurich_en_b127,ORG_cholera,MENTIONS
Zurich_en_b127,GPE_zurich,MENTIONS
Zurich_en_b127,DATE_1867,MENTIONS
Zurich_en_b127,GPE_zurich,MENTIONS
Zurich_en_b127,WORK_OF_ART_fund_for_assistance_in_cholera_epidemics,MENTIONS
Zurich_en_b127,PERSON_typhus,MENTIONS
Zurich_en_b127,DATE_1884,MENTIONS
Zurich_en_b127,DATE_1907,MENTIONS
Zurich_en_b128,DATE_previous_years,MENTIONS
Zurich_en_b128,DATE_1906,MENTIONS
Zurich_en_b128,DATE_1904,MENTIONS
Zurich_en_b128,DATE_1903,MENTIONS
Zurich_en_b129,DATE_1906,MENTIONS
Zurich_en_b129,DATE_1904,MENTIONS
Zurich_en_b129,DATE_1903,MENTIONS
Zurich_en_b129,DATE_1907,MENTIONS
Zurich_en_b129,DATE_1906,MENTIONS
Zurich_en_b129,DATE_1904,MENTIONS
Zurich_en_b129,DATE_1903,MENTIONS
Zurich_en_b129,DATE_46,MENTIONS
Zurich_en_b129,DATE_1906,MENTIONS
Zurich_en_b129,DATE_1904,MENTIONS
Zurich_en_b129,DATE_1903,MENTIONS
Zurich_en_b130,FAC_canton_zurich,MENTIONS
Zurich_en_b130,DATE_year_1907,MENTIONS
Zurich_en_b130,DATE_1905,MENTIONS
Zurich_en_b130,DATE_1903,MENTIONS
Zurich_en_b131,DATE_1907,MENTIONS
Zurich_en_b131,DATE_daily,MENTIONS
Zurich_en_b131,GPE_zurich,MENTIONS
Zurich_en_b131,PERSON_sihlfeld,MENTIONS
Zurich_en_b132,PERSON_manegg,MENTIONS
Zurich_en_b132,PERSON_leimbach,MENTIONS
Zurich_en_b132,ORG_wollishofen,MENTIONS
Zurich_en_b133,PERSON_sihlfeld,MENTIONS
Zurich_en_b133,PERSON_aussersihl,MENTIONS
Zurich_en_b133,PERSON_wiedikon,MENTIONS
Zurich_en_b134,ORG_unterstrass,MENTIONS
Zurich_en_b134,GPE_oberstrass,MENTIONS
Zurich_en_b134,GPE_wipkingen,MENTIONS
Zurich_en_b135,PERSON_realp,MENTIONS
Zurich_en_b135,PERSON_enzenbühl,MENTIONS
Zurich_en_b135,ORG_neumünster,MENTIONS
Zurich_en_b135,ORG_allmend_muntern,MENTIONS
Zurich_en_b136,NORP_neumünster,MENTIONS
Zurich_en_b136,DATE_1907,MENTIONS
Zurich_en_b137,GPE_zurich,MENTIONS
Zurich_en_b137,GPE_zurich,MENTIONS
Zurich_en_b137,GPE_switzerland,MENTIONS
Zurich_en_b138,PERSON_meyer_von_knonau,MENTIONS
Zurich_en_b138,PERSON_der_kanton_zürich,MENTIONS
Zurich_en_b138,DATE_1_1844,MENTIONS
Zurich_en_b138,ORG_heim,MENTIONS
Zurich_en_b138,GPE_stadthausquai,MENTIONS
Zurich_en_b138,DATE_1900,MENTIONS
Zurich_en_b138,PERSON_näf_hatt,MENTIONS
Zurich_en_b138,ORG_zurichberg_adlisberg,MENTIONS
Zurich_en_b138,PERSON_uetliberg,MENTIONS
Zurich_en_b138,ORG_the_beautification_association_of_zurich,MENTIONS
Zurich_en_b138,GPE_surroundings,MENTIONS
Zurich_en_b138,DATE_1902,MENTIONS
Zurich_en_b138,DATE_1905,MENTIONS
Zurich_en_b138,ORG_alb,MENTIONS
Zurich_en_b138,PERSON_bosshard,MENTIONS
Zurich_en_b138,PERSON_x_imfeld,MENTIONS
Zurich_en_b138,ORG_wagner,MENTIONS
Zurich_en_b138,ORG_albiskette,MENTIONS
Zurich_en_b138,GPE_zurich,MENTIONS
Zurich_en_b138,DATE_1906,MENTIONS
Zurich_en_b138,PERSON_bürkli,MENTIONS
Zurich_en_b138,PERSON_escher_von_der_linth,MENTIONS
Zurich_en_b138,PERSON_arnold,MENTIONS
Zurich_en_b138,GPE_zurich,MENTIONS
Zurich_en_b138,EVENT_new_year_s,MENTIONS
Zurich_en_b138,GPE_zurich,MENTIONS
Zurich_en_b138,DATE_1871,MENTIONS
Zurich_en_b138,GPE_zurich,MENTIONS
Zurich_en_b138,DATE_annual,MENTIONS
Zurich_en_b138,ORG_the_german_association_of_gas_and_water_specialists,MENTIONS
Zurich_en_b138,GPE_zurich,MENTIONS
Zurich_en_b138,DATE_1903,MENTIONS
Zurich_en_b138,PERSON_peter,MENTIONS
Zurich_en_b138,ORG_weiss,MENTIONS
Zurich_en_b138,PERSON_a_gasworks,MENTIONS
Zurich_en_b138,ORG_wenner,MENTIONS
Zurich_en_b138,PERSON_v_sewerage,MENTIONS
Zurich_en_b138,PERSON_peter,MENTIONS
Zurich_en_b138,DATE_1905,MENTIONS
Zurich_en_b138,ORG_usteri,MENTIONS
Zurich_en_b138,ORG_e_hospitals,MENTIONS
Zurich_en_b138,PERSON_peter,MENTIONS
Zurich_en_b138,ORG_sihl_and,MENTIONS
Zurich_en_b138,PERSON_lorze,MENTIONS
Zurich_en_b138,GPE_zurich,MENTIONS
Zurich_en_b138,DATE_1906,MENTIONS
Zurich_en_b138,DATE_annual,MENTIONS
Zurich_en_b138,DATE_1907,MENTIONS
Zurich_en_b138,GPE_zurich,MENTIONS
Zurich_en_b138,DATE_1908,MENTIONS
Zurich_en_b138,GPE_zurich,MENTIONS
Zurich_en_b138,GPE_zurich,MENTIONS
Zurich_en_b138,DATE_1908,MENTIONS
Zurich_en_b138,PERSON_frau_s,MENTIONS
Zurich_en_b138,ORG_the_women_s_association_for_temperance_and_public_welfare,MENTIONS
Zurich_en_b138,PERSON_3rd_ed,MENTIONS
Zurich_en_b138,GPE_zurich,MENTIONS
Zurich_en_b138,DATE_annual,MENTIONS
Zurich_en_b138,ORG_the_cantonal_council_and_government_council_zurich,MENTIONS
Zurich_en_b138,DATE_february_1909,MENTIONS
Zurich_en_b138,DATE_annual,MENTIONS
Zurich_en_b138,PERSON_erismann,MENTIONS
Zurich_en_b138,GPE_zurich,MENTIONS
Zurich_en_b138,DATE_1909,MENTIONS
Zurich_en_b140,ORG_trade_and_industry,MENTIONS
Zurich_en_b141,GPE_zurich,MENTIONS
Zurich_en_b143,GPE_zurich,MENTIONS
Zurich_en_b143,GPE_zurich_city,MENTIONS
Zurich_en_b143,ORG_wiedikon_enge,MENTIONS
Zurich_en_b143,PERSON_wollishofen,MENTIONS
Zurich_en_b143,GPE_letten,MENTIONS
Zurich_en_b143,GPE_stadelhofen,MENTIONS
Zurich_en_b143,GPE_tiefenbrunnen,MENTIONS
Zurich_en_b143,ORG_selnau,MENTIONS
Zurich_en_b143,PERSON_uetliberg,MENTIONS
Zurich_en_b143,PERSON_sihl,MENTIONS
Zurich_en_b143,DATE_1875,MENTIONS
Zurich_en_b143,PERSON_binz,MENTIONS
